Time_Interval,Country_Area,Production_Type,Generation_Value
18/06/2024 15:30:00 - 18/06/2024 15:45:00,Spain (ES),Biomass,448.0
18/06/2024 15:45:00 - 18/06/2024 16:00:00,Spain (ES),Biomass,448.0
18/06/2024 16:00:00 - 18/06/2024 16:15:00,Spain (ES),Biomass,448.0
18/06/2024 16:15:00 - 18/06/2024 16:30:00,Spain (ES),Biomass,444.0
18/06/2024 16:30:00 - 18/06/2024 16:45:00,Spain (ES),Biomass,452.0
18/06/2024 16:45:00 - 18/06/2024 17:00:00,Spain (ES),Biomass,452.0
18/06/2024 17:00:00 - 18/06/2024 17:15:00,Spain (ES),Biomass,464.0
18/06/2024 17:15:00 - 18/06/2024 17:30:00,Spain (ES),Biomass,464.0
18/06/2024 17:30:00 - 18/06/2024 17:45:00,Spain (ES),Biomass,460.0
18/06/2024 17:45:00 - 18/06/2024 18:00:00,Spain (ES),Biomass,436.0
18/06/2024 18:00:00 - 18/06/2024 18:15:00,Spain (ES),Biomass,440.0
18/06/2024 18:15:00 - 18/06/2024 18:30:00,Spain (ES),Biomass,424.0
18/06/2024 18:30:00 - 18/06/2024 18:45:00,Spain (ES),Biomass,428.0
18/06/2024 18:45:00 - 18/06/2024 19:00:00,Spain (ES),Biomass,432.0
18/06/2024 19:00:00 - 18/06/2024 19:15:00,Spain (ES),Biomass,420.0
18/06/2024 19:15:00 - 18/06/2024 19:30:00,Spain (ES),Biomass,404.0
18/06/2024 19:30:00 - 18/06/2024 19:45:00,Spain (ES),Biomass,444.0
18/06/2024 19:45:00 - 18/06/2024 20:00:00,Spain (ES),Biomass,460.0
18/06/2024 20:00:00 - 18/06/2024 20:15:00,Spain (ES),Biomass,460.0
18/06/2024 20:15:00 - 18/06/2024 20:30:00,Spain (ES),Biomass,416.0
18/06/2024 20:30:00 - 18/06/2024 20:45:00,Spain (ES),Biomass,464.0
18/06/2024 20:45:00 - 18/06/2024 21:00:00,Spain (ES),Biomass,484.0
18/06/2024 21:00:00 - 18/06/2024 21:15:00,Spain (ES),Biomass,484.0
18/06/2024 21:15:00 - 18/06/2024 21:30:00,Spain (ES),Biomass,484.0
18/06/2024 21:30:00 - 18/06/2024 21:45:00,Spain (ES),Biomass,492.0
18/06/2024 21:45:00 - 18/06/2024 22:00:00,Spain (ES),Biomass,492.0
18/06/2024 22:00:00 - 18/06/2024 22:15:00,Spain (ES),Biomass,492.0
18/06/2024 22:15:00 - 18/06/2024 22:30:00,Spain (ES),Biomass,484.0
18/06/2024 22:30:00 - 18/06/2024 22:45:00,Spain (ES),Biomass,480.0
18/06/2024 22:45:00 - 18/06/2024 23:00:00,Spain (ES),Biomass,484.0
18/06/2024 23:00:00 - 18/06/2024 23:15:00,Spain (ES),Biomass,484.0
18/06/2024 23:15:00 - 18/06/2024 23:30:00,Spain (ES),Biomass,488.0
18/06/2024 23:30:00 - 18/06/2024 23:45:00,Spain (ES),Biomass,492.0
18/06/2024 23:45:00 - 19/06/2024 00:00:00,Spain (ES),Biomass,492.0
19/06/2024 00:00:00 - 19/06/2024 00:15:00,Spain (ES),Biomass,492.0
19/06/2024 00:15:00 - 19/06/2024 00:30:00,Spain (ES),Biomass,496.0
19/06/2024 00:30:00 - 19/06/2024 00:45:00,Spain (ES),Biomass,492.0
19/06/2024 00:45:00 - 19/06/2024 01:00:00,Spain (ES),Biomass,496.0
19/06/2024 01:00:00 - 19/06/2024 01:15:00,Spain (ES),Biomass,488.0
19/06/2024 01:15:00 - 19/06/2024 01:30:00,Spain (ES),Biomass,488.0
19/06/2024 01:30:00 - 19/06/2024 01:45:00,Spain (ES),Biomass,472.0
19/06/2024 01:45:00 - 19/06/2024 02:00:00,Spain (ES),Biomass,464.0
19/06/2024 02:00:00 - 19/06/2024 02:15:00,Spain (ES),Biomass,464.0
19/06/2024 02:15:00 - 19/06/2024 02:30:00,Spain (ES),Biomass,312.0
19/06/2024 02:30:00 - 19/06/2024 02:45:00,Spain (ES),Biomass,292.0
19/06/2024 02:45:00 - 19/06/2024 03:00:00,Spain (ES),Biomass,476.0
19/06/2024 03:00:00 - 19/06/2024 03:15:00,Spain (ES),Biomass,480.0
19/06/2024 03:15:00 - 19/06/2024 03:30:00,Spain (ES),Biomass,488.0
19/06/2024 03:30:00 - 19/06/2024 03:45:00,Spain (ES),Biomass,484.0
19/06/2024 03:45:00 - 19/06/2024 04:00:00,Spain (ES),Biomass,304.0
19/06/2024 04:00:00 - 19/06/2024 04:15:00,Spain (ES),Biomass,268.0
19/06/2024 04:15:00 - 19/06/2024 04:30:00,Spain (ES),Biomass,408.0
19/06/2024 04:30:00 - 19/06/2024 04:45:00,Spain (ES),Biomass,472.0
19/06/2024 04:45:00 - 19/06/2024 05:00:00,Spain (ES),Biomass,400.0
19/06/2024 05:00:00 - 19/06/2024 05:15:00,Spain (ES),Biomass,436.0
19/06/2024 05:15:00 - 19/06/2024 05:30:00,Spain (ES),Biomass,364.0
19/06/2024 05:30:00 - 19/06/2024 05:45:00,Spain (ES),Biomass,484.0
19/06/2024 05:45:00 - 19/06/2024 06:00:00,Spain (ES),Biomass,480.0
19/06/2024 06:00:00 - 19/06/2024 06:15:00,Spain (ES),Biomass,476.0
19/06/2024 06:15:00 - 19/06/2024 06:30:00,Spain (ES),Biomass,476.0
19/06/2024 06:30:00 - 19/06/2024 06:45:00,Spain (ES),Biomass,468.0
19/06/2024 06:45:00 - 19/06/2024 07:00:00,Spain (ES),Biomass,460.0
19/06/2024 07:00:00 - 19/06/2024 07:15:00,Spain (ES),Biomass,452.0
19/06/2024 07:15:00 - 19/06/2024 07:30:00,Spain (ES),Biomass,424.0
19/06/2024 07:30:00 - 19/06/2024 07:45:00,Spain (ES),Biomass,408.0
19/06/2024 07:45:00 - 19/06/2024 08:00:00,Spain (ES),Biomass,404.0
19/06/2024 08:00:00 - 19/06/2024 08:15:00,Spain (ES),Biomass,376.0
19/06/2024 08:15:00 - 19/06/2024 08:30:00,Spain (ES),Biomass,400.0
19/06/2024 08:30:00 - 19/06/2024 08:45:00,Spain (ES),Biomass,380.0
19/06/2024 08:45:00 - 19/06/2024 09:00:00,Spain (ES),Biomass,384.0
19/06/2024 09:00:00 - 19/06/2024 09:15:00,Spain (ES),Biomass,380.0
19/06/2024 09:15:00 - 19/06/2024 09:30:00,Spain (ES),Biomass,388.0
19/06/2024 09:30:00 - 19/06/2024 09:45:00,Spain (ES),Biomass,380.0
19/06/2024 09:45:00 - 19/06/2024 10:00:00,Spain (ES),Biomass,372.0
19/06/2024 10:00:00 - 19/06/2024 10:15:00,Spain (ES),Biomass,396.0
19/06/2024 10:15:00 - 19/06/2024 10:30:00,Spain (ES),Biomass,416.0
19/06/2024 10:30:00 - 19/06/2024 10:45:00,Spain (ES),Biomass,432.0
19/06/2024 10:45:00 - 19/06/2024 11:00:00,Spain (ES),Biomass,440.0
19/06/2024 11:00:00 - 19/06/2024 11:15:00,Spain (ES),Biomass,412.0
19/06/2024 11:15:00 - 19/06/2024 11:30:00,Spain (ES),Biomass,384.0
19/06/2024 11:30:00 - 19/06/2024 11:45:00,Spain (ES),Biomass,372.0
19/06/2024 11:45:00 - 19/06/2024 12:00:00,Spain (ES),Biomass,392.0
19/06/2024 12:00:00 - 19/06/2024 12:15:00,Spain (ES),Biomass,400.0
19/06/2024 12:15:00 - 19/06/2024 12:30:00,Spain (ES),Biomass,396.0
19/06/2024 12:30:00 - 19/06/2024 12:45:00,Spain (ES),Biomass,380.0
19/06/2024 12:45:00 - 19/06/2024 13:00:00,Spain (ES),Biomass,396.0
19/06/2024 13:00:00 - 19/06/2024 13:15:00,Spain (ES),Biomass,408.0
19/06/2024 13:15:00 - 19/06/2024 13:30:00,Spain (ES),Biomass,404.0
19/06/2024 13:30:00 - 19/06/2024 13:45:00,Spain (ES),Biomass,420.0
19/06/2024 13:45:00 - 19/06/2024 14:00:00,Spain (ES),Biomass,424.0
19/06/2024 14:00:00 - 19/06/2024 14:15:00,Spain (ES),Biomass,436.0
19/06/2024 14:15:00 - 19/06/2024 14:30:00,Spain (ES),Biomass,440.0
19/06/2024 14:30:00 - 19/06/2024 14:45:00,Spain (ES),Biomass,444.0
19/06/2024 14:45:00 - 19/06/2024 15:00:00,Spain (ES),Biomass,416.0
19/06/2024 15:00:00 - 19/06/2024 15:15:00,Spain (ES),Biomass,420.0
19/06/2024 15:15:00 - 19/06/2024 15:30:00,Spain (ES),Biomass,384.0
19/06/2024 15:30:00 - 19/06/2024 15:45:00,Spain (ES),Biomass,404.0
19/06/2024 15:45:00 - 19/06/2024 16:00:00,Spain (ES),Biomass,400.0
19/06/2024 16:00:00 - 19/06/2024 16:15:00,Spain (ES),Biomass,388.0
19/06/2024 16:15:00 - 19/06/2024 16:30:00,Spain (ES),Biomass,408.0
19/06/2024 16:30:00 - 19/06/2024 16:45:00,Spain (ES),Biomass,412.0
19/06/2024 16:45:00 - 19/06/2024 17:00:00,Spain (ES),Biomass,416.0
19/06/2024 17:00:00 - 19/06/2024 17:15:00,Spain (ES),Biomass,424.0
19/06/2024 17:15:00 - 19/06/2024 17:30:00,Spain (ES),Biomass,424.0
19/06/2024 17:30:00 - 19/06/2024 17:45:00,Spain (ES),Biomass,420.0
19/06/2024 17:45:00 - 19/06/2024 18:00:00,Spain (ES),Biomass,424.0
19/06/2024 18:00:00 - 19/06/2024 18:15:00,Spain (ES),Biomass,420.0
19/06/2024 18:15:00 - 19/06/2024 18:30:00,Spain (ES),Biomass,420.0
19/06/2024 18:30:00 - 19/06/2024 18:45:00,Spain (ES),Biomass,420.0
19/06/2024 18:45:00 - 19/06/2024 19:00:00,Spain (ES),Biomass,408.0
19/06/2024 19:00:00 - 19/06/2024 19:15:00,Spain (ES),Biomass,420.0
19/06/2024 19:15:00 - 19/06/2024 19:30:00,Spain (ES),Biomass,392.0
19/06/2024 19:30:00 - 19/06/2024 19:45:00,Spain (ES),Biomass,384.0
19/06/2024 19:45:00 - 19/06/2024 20:00:00,Spain (ES),Biomass,416.0
19/06/2024 20:00:00 - 19/06/2024 20:15:00,Spain (ES),Biomass,428.0
19/06/2024 20:15:00 - 19/06/2024 20:30:00,Spain (ES),Biomass,404.0
19/06/2024 20:30:00 - 19/06/2024 20:45:00,Spain (ES),Biomass,412.0
19/06/2024 20:45:00 - 19/06/2024 21:00:00,Spain (ES),Biomass,436.0
19/06/2024 21:00:00 - 19/06/2024 21:15:00,Spain (ES),Biomass,436.0
19/06/2024 21:15:00 - 19/06/2024 21:30:00,Spain (ES),Biomass,440.0
19/06/2024 21:30:00 - 19/06/2024 21:45:00,Spain (ES),Biomass,456.0
19/06/2024 21:45:00 - 19/06/2024 22:00:00,Spain (ES),Biomass,460.0
19/06/2024 22:00:00 - 19/06/2024 22:15:00,Spain (ES),Biomass,472.0
19/06/2024 22:15:00 - 19/06/2024 22:30:00,Spain (ES),Biomass,472.0
19/06/2024 22:30:00 - 19/06/2024 22:45:00,Spain (ES),Biomass,476.0
19/06/2024 22:45:00 - 19/06/2024 23:00:00,Spain (ES),Biomass,480.0
19/06/2024 23:00:00 - 19/06/2024 23:15:00,Spain (ES),Biomass,480.0
19/06/2024 23:15:00 - 19/06/2024 23:30:00,Spain (ES),Biomass,484.0
19/06/2024 23:30:00 - 19/06/2024 23:45:00,Spain (ES),Biomass,480.0
19/06/2024 23:45:00 - 20/06/2024 00:00:00,Spain (ES),Biomass,476.0
20/06/2024 00:00:00 - 20/06/2024 00:15:00,Spain (ES),Biomass,480.0
20/06/2024 00:15:00 - 20/06/2024 00:30:00,Spain (ES),Biomass,480.0
20/06/2024 00:30:00 - 20/06/2024 00:45:00,Spain (ES),Biomass,480.0
20/06/2024 00:45:00 - 20/06/2024 01:00:00,Spain (ES),Biomass,484.0
20/06/2024 01:00:00 - 20/06/2024 01:15:00,Spain (ES),Biomass,488.0
20/06/2024 01:15:00 - 20/06/2024 01:30:00,Spain (ES),Biomass,484.0
20/06/2024 01:30:00 - 20/06/2024 01:45:00,Spain (ES),Biomass,492.0
20/06/2024 01:45:00 - 20/06/2024 02:00:00,Spain (ES),Biomass,496.0
20/06/2024 02:00:00 - 20/06/2024 02:15:00,Spain (ES),Biomass,492.0
20/06/2024 02:15:00 - 20/06/2024 02:30:00,Spain (ES),Biomass,488.0
20/06/2024 02:30:00 - 20/06/2024 02:45:00,Spain (ES),Biomass,484.0
20/06/2024 02:45:00 - 20/06/2024 03:00:00,Spain (ES),Biomass,488.0
20/06/2024 03:00:00 - 20/06/2024 03:15:00,Spain (ES),Biomass,492.0
20/06/2024 03:15:00 - 20/06/2024 03:30:00,Spain (ES),Biomass,492.0
20/06/2024 03:30:00 - 20/06/2024 03:45:00,Spain (ES),Biomass,492.0
20/06/2024 03:45:00 - 20/06/2024 04:00:00,Spain (ES),Biomass,484.0
20/06/2024 04:00:00 - 20/06/2024 04:15:00,Spain (ES),Biomass,484.0
20/06/2024 04:15:00 - 20/06/2024 04:30:00,Spain (ES),Biomass,492.0
20/06/2024 04:30:00 - 20/06/2024 04:45:00,Spain (ES),Biomass,488.0
20/06/2024 04:45:00 - 20/06/2024 05:00:00,Spain (ES),Biomass,492.0
20/06/2024 05:00:00 - 20/06/2024 05:15:00,Spain (ES),Biomass,488.0
20/06/2024 05:15:00 - 20/06/2024 05:30:00,Spain (ES),Biomass,488.0
20/06/2024 05:30:00 - 20/06/2024 05:45:00,Spain (ES),Biomass,492.0
20/06/2024 05:45:00 - 20/06/2024 06:00:00,Spain (ES),Biomass,492.0
20/06/2024 06:00:00 - 20/06/2024 06:15:00,Spain (ES),Biomass,492.0
20/06/2024 06:15:00 - 20/06/2024 06:30:00,Spain (ES),Biomass,476.0
20/06/2024 06:30:00 - 20/06/2024 06:45:00,Spain (ES),Biomass,476.0
20/06/2024 06:45:00 - 20/06/2024 07:00:00,Spain (ES),Biomass,476.0
20/06/2024 07:00:00 - 20/06/2024 07:15:00,Spain (ES),Biomass,480.0
20/06/2024 07:15:00 - 20/06/2024 07:30:00,Spain (ES),Biomass,476.0
20/06/2024 07:30:00 - 20/06/2024 07:45:00,Spain (ES),Biomass,468.0
20/06/2024 07:45:00 - 20/06/2024 08:00:00,Spain (ES),Biomass,460.0
20/06/2024 08:00:00 - 20/06/2024 08:15:00,Spain (ES),Biomass,464.0
20/06/2024 08:15:00 - 20/06/2024 08:30:00,Spain (ES),Biomass,464.0
20/06/2024 08:30:00 - 20/06/2024 08:45:00,Spain (ES),Biomass,444.0
20/06/2024 08:45:00 - 20/06/2024 09:00:00,Spain (ES),Biomass,416.0
20/06/2024 09:00:00 - 20/06/2024 09:15:00,Spain (ES),Biomass,376.0
20/06/2024 09:15:00 - 20/06/2024 09:30:00,Spain (ES),Biomass,408.0
20/06/2024 09:30:00 - 20/06/2024 09:45:00,Spain (ES),Biomass,428.0
20/06/2024 09:45:00 - 20/06/2024 10:00:00,Spain (ES),Biomass,420.0
20/06/2024 10:00:00 - 20/06/2024 10:15:00,Spain (ES),Biomass,384.0
20/06/2024 10:15:00 - 20/06/2024 10:30:00,Spain (ES),Biomass,420.0
20/06/2024 10:30:00 - 20/06/2024 10:45:00,Spain (ES),Biomass,432.0
20/06/2024 10:45:00 - 20/06/2024 11:00:00,Spain (ES),Biomass,432.0
20/06/2024 11:00:00 - 20/06/2024 11:15:00,Spain (ES),Biomass,428.0
20/06/2024 11:15:00 - 20/06/2024 11:30:00,Spain (ES),Biomass,424.0
20/06/2024 11:30:00 - 20/06/2024 11:45:00,Spain (ES),Biomass,420.0
20/06/2024 11:45:00 - 20/06/2024 12:00:00,Spain (ES),Biomass,408.0
20/06/2024 12:00:00 - 20/06/2024 12:15:00,Spain (ES),Biomass,400.0
20/06/2024 12:15:00 - 20/06/2024 12:30:00,Spain (ES),Biomass,372.0
20/06/2024 12:30:00 - 20/06/2024 12:45:00,Spain (ES),Biomass,336.0
20/06/2024 12:45:00 - 20/06/2024 13:00:00,Spain (ES),Biomass,336.0
20/06/2024 13:00:00 - 20/06/2024 13:15:00,Spain (ES),Biomass,328.0
20/06/2024 13:15:00 - 20/06/2024 13:30:00,Spain (ES),Biomass,364.0
20/06/2024 13:30:00 - 20/06/2024 13:45:00,Spain (ES),Biomass,396.0
20/06/2024 13:45:00 - 20/06/2024 14:00:00,Spain (ES),Biomass,408.0
20/06/2024 14:00:00 - 20/06/2024 14:15:00,Spain (ES),Biomass,396.0
20/06/2024 14:15:00 - 20/06/2024 14:30:00,Spain (ES),Biomass,408.0
20/06/2024 14:30:00 - 20/06/2024 14:45:00,Spain (ES),Biomass,428.0
20/06/2024 14:45:00 - 20/06/2024 15:00:00,Spain (ES),Biomass,436.0
20/06/2024 15:00:00 - 20/06/2024 15:15:00,Spain (ES),Biomass,420.0
20/06/2024 15:15:00 - 20/06/2024 15:30:00,Spain (ES),Biomass,420.0
20/06/2024 15:30:00 - 20/06/2024 15:45:00,Spain (ES),Biomass,448.0
20/06/2024 15:45:00 - 20/06/2024 16:00:00,Spain (ES),Biomass,456.0
20/06/2024 16:00:00 - 20/06/2024 16:15:00,Spain (ES),Biomass,448.0
20/06/2024 16:15:00 - 20/06/2024 16:30:00,Spain (ES),Biomass,436.0
20/06/2024 16:30:00 - 20/06/2024 16:45:00,Spain (ES),Biomass,440.0
20/06/2024 16:45:00 - 20/06/2024 17:00:00,Spain (ES),Biomass,428.0
20/06/2024 17:00:00 - 20/06/2024 17:15:00,Spain (ES),Biomass,428.0
20/06/2024 17:15:00 - 20/06/2024 17:30:00,Spain (ES),Biomass,420.0
20/06/2024 17:30:00 - 20/06/2024 17:45:00,Spain (ES),Biomass,396.0
20/06/2024 17:45:00 - 20/06/2024 18:00:00,Spain (ES),Biomass,396.0
20/06/2024 18:00:00 - 20/06/2024 18:15:00,Spain (ES),Biomass,440.0
20/06/2024 18:15:00 - 20/06/2024 18:30:00,Spain (ES),Biomass,456.0
20/06/2024 18:30:00 - 20/06/2024 18:45:00,Spain (ES),Biomass,464.0
20/06/2024 18:45:00 - 20/06/2024 19:00:00,Spain (ES),Biomass,452.0
20/06/2024 19:00:00 - 20/06/2024 19:15:00,Spain (ES),Biomass,448.0
20/06/2024 19:15:00 - 20/06/2024 19:30:00,Spain (ES),Biomass,468.0
20/06/2024 19:30:00 - 20/06/2024 19:45:00,Spain (ES),Biomass,468.0
20/06/2024 19:45:00 - 20/06/2024 20:00:00,Spain (ES),Biomass,476.0
20/06/2024 20:00:00 - 20/06/2024 20:15:00,Spain (ES),Biomass,472.0
20/06/2024 20:15:00 - 20/06/2024 20:30:00,Spain (ES),Biomass,472.0
20/06/2024 20:30:00 - 20/06/2024 20:45:00,Spain (ES),Biomass,476.0
20/06/2024 20:45:00 - 20/06/2024 21:00:00,Spain (ES),Biomass,480.0
20/06/2024 21:00:00 - 20/06/2024 21:15:00,Spain (ES),Biomass,484.0
20/06/2024 21:15:00 - 20/06/2024 21:30:00,Spain (ES),Biomass,476.0
20/06/2024 21:30:00 - 20/06/2024 21:45:00,Spain (ES),Biomass,480.0
20/06/2024 21:45:00 - 20/06/2024 22:00:00,Spain (ES),Biomass,488.0
20/06/2024 22:00:00 - 20/06/2024 22:15:00,Spain (ES),Biomass,484.0
20/06/2024 22:15:00 - 20/06/2024 22:30:00,Spain (ES),Biomass,484.0
20/06/2024 22:30:00 - 20/06/2024 22:45:00,Spain (ES),Biomass,488.0
20/06/2024 22:45:00 - 20/06/2024 23:00:00,Spain (ES),Biomass,484.0
20/06/2024 23:00:00 - 20/06/2024 23:15:00,Spain (ES),Biomass,488.0
20/06/2024 23:15:00 - 20/06/2024 23:30:00,Spain (ES),Biomass,492.0
20/06/2024 23:30:00 - 20/06/2024 23:45:00,Spain (ES),Biomass,492.0
20/06/2024 23:45:00 - 21/06/2024 00:00:00,Spain (ES),Biomass,492.0
21/06/2024 00:00:00 - 21/06/2024 00:15:00,Spain (ES),Biomass,484.0
21/06/2024 00:15:00 - 21/06/2024 00:30:00,Spain (ES),Biomass,484.0
21/06/2024 00:30:00 - 21/06/2024 00:45:00,Spain (ES),Biomass,488.0
21/06/2024 00:45:00 - 21/06/2024 01:00:00,Spain (ES),Biomass,488.0
21/06/2024 01:00:00 - 21/06/2024 01:15:00,Spain (ES),Biomass,492.0
21/06/2024 01:15:00 - 21/06/2024 01:30:00,Spain (ES),Biomass,492.0
21/06/2024 01:30:00 - 21/06/2024 01:45:00,Spain (ES),Biomass,488.0
21/06/2024 01:45:00 - 21/06/2024 02:00:00,Spain (ES),Biomass,488.0
21/06/2024 02:00:00 - 21/06/2024 02:15:00,Spain (ES),Biomass,488.0
21/06/2024 02:15:00 - 21/06/2024 02:30:00,Spain (ES),Biomass,484.0
21/06/2024 02:30:00 - 21/06/2024 02:45:00,Spain (ES),Biomass,488.0
21/06/2024 02:45:00 - 21/06/2024 03:00:00,Spain (ES),Biomass,496.0
21/06/2024 03:00:00 - 21/06/2024 03:15:00,Spain (ES),Biomass,496.0
21/06/2024 03:15:00 - 21/06/2024 03:30:00,Spain (ES),Biomass,496.0
21/06/2024 03:30:00 - 21/06/2024 03:45:00,Spain (ES),Biomass,496.0
21/06/2024 03:45:00 - 21/06/2024 04:00:00,Spain (ES),Biomass,492.0
21/06/2024 04:00:00 - 21/06/2024 04:15:00,Spain (ES),Biomass,492.0
21/06/2024 04:15:00 - 21/06/2024 04:30:00,Spain (ES),Biomass,488.0
21/06/2024 04:30:00 - 21/06/2024 04:45:00,Spain (ES),Biomass,488.0
21/06/2024 04:45:00 - 21/06/2024 05:00:00,Spain (ES),Biomass,484.0
21/06/2024 05:00:00 - 21/06/2024 05:15:00,Spain (ES),Biomass,480.0
21/06/2024 05:15:00 - 21/06/2024 05:30:00,Spain (ES),Biomass,484.0
21/06/2024 05:30:00 - 21/06/2024 05:45:00,Spain (ES),Biomass,484.0
21/06/2024 05:45:00 - 21/06/2024 06:00:00,Spain (ES),Biomass,484.0
21/06/2024 06:00:00 - 21/06/2024 06:15:00,Spain (ES),Biomass,488.0
21/06/2024 06:15:00 - 21/06/2024 06:30:00,Spain (ES),Biomass,488.0
21/06/2024 06:30:00 - 21/06/2024 06:45:00,Spain (ES),Biomass,480.0
21/06/2024 06:45:00 - 21/06/2024 07:00:00,Spain (ES),Biomass,476.0
21/06/2024 07:00:00 - 21/06/2024 07:15:00,Spain (ES),Biomass,460.0
21/06/2024 07:15:00 - 21/06/2024 07:30:00,Spain (ES),Biomass,444.0
21/06/2024 07:30:00 - 21/06/2024 07:45:00,Spain (ES),Biomass,416.0
21/06/2024 07:45:00 - 21/06/2024 08:00:00,Spain (ES),Biomass,404.0
21/06/2024 08:00:00 - 21/06/2024 08:15:00,Spain (ES),Biomass,408.0
21/06/2024 08:15:00 - 21/06/2024 08:30:00,Spain (ES),Biomass,444.0
21/06/2024 08:30:00 - 21/06/2024 08:45:00,Spain (ES),Biomass,452.0
21/06/2024 08:45:00 - 21/06/2024 09:00:00,Spain (ES),Biomass,464.0
21/06/2024 09:00:00 - 21/06/2024 09:15:00,Spain (ES),Biomass,476.0
21/06/2024 09:15:00 - 21/06/2024 09:30:00,Spain (ES),Biomass,480.0
21/06/2024 09:30:00 - 21/06/2024 09:45:00,Spain (ES),Biomass,476.0
21/06/2024 09:45:00 - 21/06/2024 10:00:00,Spain (ES),Biomass,440.0
21/06/2024 10:00:00 - 21/06/2024 10:15:00,Spain (ES),Biomass,412.0
21/06/2024 10:15:00 - 21/06/2024 10:30:00,Spain (ES),Biomass,440.0
21/06/2024 10:30:00 - 21/06/2024 10:45:00,Spain (ES),Biomass,456.0
21/06/2024 10:45:00 - 21/06/2024 11:00:00,Spain (ES),Biomass,464.0
21/06/2024 11:00:00 - 21/06/2024 11:15:00,Spain (ES),Biomass,464.0
21/06/2024 11:15:00 - 21/06/2024 11:30:00,Spain (ES),Biomass,472.0
21/06/2024 11:30:00 - 21/06/2024 11:45:00,Spain (ES),Biomass,472.0
21/06/2024 11:45:00 - 21/06/2024 12:00:00,Spain (ES),Biomass,480.0
21/06/2024 12:00:00 - 21/06/2024 12:15:00,Spain (ES),Biomass,468.0
21/06/2024 12:15:00 - 21/06/2024 12:30:00,Spain (ES),Biomass,472.0
21/06/2024 12:30:00 - 21/06/2024 12:45:00,Spain (ES),Biomass,468.0
21/06/2024 12:45:00 - 21/06/2024 13:00:00,Spain (ES),Biomass,476.0
21/06/2024 13:00:00 - 21/06/2024 13:15:00,Spain (ES),Biomass,480.0
21/06/2024 13:15:00 - 21/06/2024 13:30:00,Spain (ES),Biomass,480.0
21/06/2024 13:30:00 - 21/06/2024 13:45:00,Spain (ES),Biomass,480.0
21/06/2024 13:45:00 - 21/06/2024 14:00:00,Spain (ES),Biomass,484.0
21/06/2024 14:00:00 - 21/06/2024 14:15:00,Spain (ES),Biomass,476.0
21/06/2024 14:15:00 - 21/06/2024 14:30:00,Spain (ES),Biomass,444.0
21/06/2024 14:30:00 - 21/06/2024 14:45:00,Spain (ES),Biomass,448.0
21/06/2024 14:45:00 - 21/06/2024 15:00:00,Spain (ES),Biomass,468.0
21/06/2024 15:00:00 - 21/06/2024 15:15:00,Spain (ES),Biomass,468.0
21/06/2024 15:15:00 - 21/06/2024 15:30:00,Spain (ES),Biomass,476.0
21/06/2024 15:30:00 - 21/06/2024 15:45:00,Spain (ES),Biomass,476.0
21/06/2024 15:45:00 - 21/06/2024 16:00:00,Spain (ES),Biomass,464.0
21/06/2024 16:00:00 - 21/06/2024 16:15:00,Spain (ES),Biomass,460.0
21/06/2024 16:15:00 - 21/06/2024 16:30:00,Spain (ES),Biomass,440.0
21/06/2024 16:30:00 - 21/06/2024 16:45:00,Spain (ES),Biomass,436.0
21/06/2024 16:45:00 - 21/06/2024 17:00:00,Spain (ES),Biomass,448.0
21/06/2024 17:00:00 - 21/06/2024 17:15:00,Spain (ES),Biomass,436.0
21/06/2024 17:15:00 - 21/06/2024 17:30:00,Spain (ES),Biomass,424.0
21/06/2024 17:30:00 - 21/06/2024 17:45:00,Spain (ES),Biomass,424.0
21/06/2024 17:45:00 - 21/06/2024 18:00:00,Spain (ES),Biomass,448.0
21/06/2024 18:00:00 - 21/06/2024 18:15:00,Spain (ES),Biomass,444.0
21/06/2024 18:15:00 - 21/06/2024 18:30:00,Spain (ES),Biomass,452.0
21/06/2024 18:30:00 - 21/06/2024 18:45:00,Spain (ES),Biomass,448.0
21/06/2024 18:45:00 - 21/06/2024 19:00:00,Spain (ES),Biomass,472.0
21/06/2024 19:00:00 - 21/06/2024 19:15:00,Spain (ES),Biomass,456.0
21/06/2024 19:15:00 - 21/06/2024 19:30:00,Spain (ES),Biomass,440.0
21/06/2024 19:30:00 - 21/06/2024 19:45:00,Spain (ES),Biomass,420.0
21/06/2024 19:45:00 - 21/06/2024 20:00:00,Spain (ES),Biomass,412.0
21/06/2024 20:00:00 - 21/06/2024 20:15:00,Spain (ES),Biomass,444.0
21/06/2024 20:15:00 - 21/06/2024 20:30:00,Spain (ES),Biomass,452.0
21/06/2024 20:30:00 - 21/06/2024 20:45:00,Spain (ES),Biomass,444.0
21/06/2024 20:45:00 - 21/06/2024 21:00:00,Spain (ES),Biomass,448.0
21/06/2024 21:00:00 - 21/06/2024 21:15:00,Spain (ES),Biomass,480.0
21/06/2024 21:15:00 - 21/06/2024 21:30:00,Spain (ES),Biomass,488.0
21/06/2024 21:30:00 - 21/06/2024 21:45:00,Spain (ES),Biomass,500.0
21/06/2024 21:45:00 - 21/06/2024 22:00:00,Spain (ES),Biomass,500.0
21/06/2024 22:00:00 - 21/06/2024 22:15:00,Spain (ES),Biomass,504.0
21/06/2024 22:15:00 - 21/06/2024 22:30:00,Spain (ES),Biomass,504.0
21/06/2024 22:30:00 - 21/06/2024 22:45:00,Spain (ES),Biomass,500.0
