Time_Interval,Country_Area,Production_Type,Generation_Value
08/05/2024 01:30:00 - 08/05/2024 01:45:00,Spain (ES),Nuclear,5024.0
08/05/2024 01:45:00 - 08/05/2024 02:00:00,Spain (ES),Nuclear,5020.0
08/05/2024 02:00:00 - 08/05/2024 02:15:00,Spain (ES),Nuclear,5020.0
08/05/2024 02:15:00 - 08/05/2024 02:30:00,Spain (ES),Nuclear,5020.0
08/05/2024 02:30:00 - 08/05/2024 02:45:00,Spain (ES),Nuclear,5020.0
08/05/2024 02:45:00 - 08/05/2024 03:00:00,Spain (ES),Nuclear,5024.0
08/05/2024 03:00:00 - 08/05/2024 03:15:00,Spain (ES),Nuclear,5024.0
08/05/2024 03:15:00 - 08/05/2024 03:30:00,Spain (ES),Nuclear,5028.0
08/05/2024 03:30:00 - 08/05/2024 03:45:00,Spain (ES),Nuclear,5032.0
08/05/2024 03:45:00 - 08/05/2024 04:00:00,Spain (ES),Nuclear,5036.0
08/05/2024 04:00:00 - 08/05/2024 04:15:00,Spain (ES),Nuclear,5036.0
08/05/2024 04:15:00 - 08/05/2024 04:30:00,Spain (ES),Nuclear,5036.0
08/05/2024 04:30:00 - 08/05/2024 04:45:00,Spain (ES),Nuclear,5036.0
08/05/2024 04:45:00 - 08/05/2024 05:00:00,Spain (ES),Nuclear,5036.0
08/05/2024 05:00:00 - 08/05/2024 05:15:00,Spain (ES),Nuclear,5028.0
08/05/2024 05:15:00 - 08/05/2024 05:30:00,Spain (ES),Nuclear,5020.0
08/05/2024 05:30:00 - 08/05/2024 05:45:00,Spain (ES),Nuclear,5020.0
08/05/2024 05:45:00 - 08/05/2024 06:00:00,Spain (ES),Nuclear,5020.0
08/05/2024 06:00:00 - 08/05/2024 06:15:00,Spain (ES),Nuclear,5016.0
08/05/2024 06:15:00 - 08/05/2024 06:30:00,Spain (ES),Nuclear,5016.0
08/05/2024 06:30:00 - 08/05/2024 06:45:00,Spain (ES),Nuclear,5024.0
08/05/2024 06:45:00 - 08/05/2024 07:00:00,Spain (ES),Nuclear,5032.0
08/05/2024 07:00:00 - 08/05/2024 07:15:00,Spain (ES),Nuclear,5028.0
08/05/2024 07:15:00 - 08/05/2024 07:30:00,Spain (ES),Nuclear,5028.0
08/05/2024 07:30:00 - 08/05/2024 07:45:00,Spain (ES),Nuclear,5028.0
08/05/2024 07:45:00 - 08/05/2024 08:00:00,Spain (ES),Nuclear,5028.0
08/05/2024 08:00:00 - 08/05/2024 08:15:00,Spain (ES),Nuclear,5020.0
08/05/2024 08:15:00 - 08/05/2024 08:30:00,Spain (ES),Nuclear,5016.0
08/05/2024 08:30:00 - 08/05/2024 08:45:00,Spain (ES),Nuclear,5020.0
08/05/2024 08:45:00 - 08/05/2024 09:00:00,Spain (ES),Nuclear,5024.0
08/05/2024 09:00:00 - 08/05/2024 09:15:00,Spain (ES),Nuclear,5032.0
08/05/2024 09:15:00 - 08/05/2024 09:30:00,Spain (ES),Nuclear,5044.0
08/05/2024 09:30:00 - 08/05/2024 09:45:00,Spain (ES),Nuclear,5056.0
08/05/2024 09:45:00 - 08/05/2024 10:00:00,Spain (ES),Nuclear,5068.0
08/05/2024 10:00:00 - 08/05/2024 10:15:00,Spain (ES),Nuclear,5080.0
08/05/2024 10:15:00 - 08/05/2024 10:30:00,Spain (ES),Nuclear,5092.0
08/05/2024 10:30:00 - 08/05/2024 10:45:00,Spain (ES),Nuclear,5100.0
08/05/2024 10:45:00 - 08/05/2024 11:00:00,Spain (ES),Nuclear,5112.0
08/05/2024 11:00:00 - 08/05/2024 11:15:00,Spain (ES),Nuclear,5124.0
08/05/2024 11:15:00 - 08/05/2024 11:30:00,Spain (ES),Nuclear,5132.0
08/05/2024 11:30:00 - 08/05/2024 11:45:00,Spain (ES),Nuclear,5140.0
08/05/2024 11:45:00 - 08/05/2024 12:00:00,Spain (ES),Nuclear,5148.0
08/05/2024 12:00:00 - 08/05/2024 12:15:00,Spain (ES),Nuclear,5156.0
08/05/2024 12:15:00 - 08/05/2024 12:30:00,Spain (ES),Nuclear,5164.0
08/05/2024 12:30:00 - 08/05/2024 12:45:00,Spain (ES),Nuclear,5168.0
08/05/2024 12:45:00 - 08/05/2024 13:00:00,Spain (ES),Nuclear,5176.0
08/05/2024 13:00:00 - 08/05/2024 13:15:00,Spain (ES),Nuclear,5184.0
08/05/2024 13:15:00 - 08/05/2024 13:30:00,Spain (ES),Nuclear,5192.0
08/05/2024 13:30:00 - 08/05/2024 13:45:00,Spain (ES),Nuclear,5200.0
08/05/2024 13:45:00 - 08/05/2024 14:00:00,Spain (ES),Nuclear,5204.0
08/05/2024 14:00:00 - 08/05/2024 14:15:00,Spain (ES),Nuclear,5212.0
08/05/2024 14:15:00 - 08/05/2024 14:30:00,Spain (ES),Nuclear,5220.0
08/05/2024 14:30:00 - 08/05/2024 14:45:00,Spain (ES),Nuclear,5224.0
08/05/2024 14:45:00 - 08/05/2024 15:00:00,Spain (ES),Nuclear,5232.0
08/05/2024 15:00:00 - 08/05/2024 15:15:00,Spain (ES),Nuclear,5240.0
08/05/2024 15:15:00 - 08/05/2024 15:30:00,Spain (ES),Nuclear,5248.0
08/05/2024 15:30:00 - 08/05/2024 15:45:00,Spain (ES),Nuclear,5252.0
08/05/2024 15:45:00 - 08/05/2024 16:00:00,Spain (ES),Nuclear,5260.0
08/05/2024 16:00:00 - 08/05/2024 16:15:00,Spain (ES),Nuclear,5268.0
08/05/2024 16:15:00 - 08/05/2024 16:30:00,Spain (ES),Nuclear,5280.0
08/05/2024 16:30:00 - 08/05/2024 16:45:00,Spain (ES),Nuclear,5288.0
08/05/2024 16:45:00 - 08/05/2024 17:00:00,Spain (ES),Nuclear,5296.0
08/05/2024 17:00:00 - 08/05/2024 17:15:00,Spain (ES),Nuclear,5292.0
08/05/2024 17:15:00 - 08/05/2024 17:30:00,Spain (ES),Nuclear,5288.0
08/05/2024 17:30:00 - 08/05/2024 17:45:00,Spain (ES),Nuclear,5280.0
08/05/2024 17:45:00 - 08/05/2024 18:00:00,Spain (ES),Nuclear,5276.0
08/05/2024 18:00:00 - 08/05/2024 18:15:00,Spain (ES),Nuclear,5272.0
08/05/2024 18:15:00 - 08/05/2024 18:30:00,Spain (ES),Nuclear,5268.0
08/05/2024 18:30:00 - 08/05/2024 18:45:00,Spain (ES),Nuclear,5264.0
08/05/2024 18:45:00 - 08/05/2024 19:00:00,Spain (ES),Nuclear,5264.0
08/05/2024 19:00:00 - 08/05/2024 19:15:00,Spain (ES),Nuclear,5260.0
08/05/2024 19:15:00 - 08/05/2024 19:30:00,Spain (ES),Nuclear,5256.0
08/05/2024 19:30:00 - 08/05/2024 19:45:00,Spain (ES),Nuclear,5248.0
08/05/2024 19:45:00 - 08/05/2024 20:00:00,Spain (ES),Nuclear,5244.0
08/05/2024 20:00:00 - 08/05/2024 20:15:00,Spain (ES),Nuclear,5244.0
08/05/2024 20:15:00 - 08/05/2024 20:30:00,Spain (ES),Nuclear,5244.0
08/05/2024 20:30:00 - 08/05/2024 20:45:00,Spain (ES),Nuclear,5240.0
08/05/2024 20:45:00 - 08/05/2024 21:00:00,Spain (ES),Nuclear,5240.0
08/05/2024 21:00:00 - 08/05/2024 21:15:00,Spain (ES),Nuclear,5240.0
08/05/2024 21:15:00 - 08/05/2024 21:30:00,Spain (ES),Nuclear,5244.0
08/05/2024 21:30:00 - 08/05/2024 21:45:00,Spain (ES),Nuclear,5244.0
08/05/2024 21:45:00 - 08/05/2024 22:00:00,Spain (ES),Nuclear,5248.0
08/05/2024 22:00:00 - 08/05/2024 22:15:00,Spain (ES),Nuclear,5252.0
08/05/2024 22:15:00 - 08/05/2024 22:30:00,Spain (ES),Nuclear,5252.0
08/05/2024 22:30:00 - 08/05/2024 22:45:00,Spain (ES),Nuclear,5260.0
08/05/2024 22:45:00 - 08/05/2024 23:00:00,Spain (ES),Nuclear,5260.0
08/05/2024 23:00:00 - 08/05/2024 23:15:00,Spain (ES),Nuclear,5264.0
08/05/2024 23:15:00 - 08/05/2024 23:30:00,Spain (ES),Nuclear,5260.0
08/05/2024 23:30:00 - 08/05/2024 23:45:00,Spain (ES),Nuclear,5264.0
08/05/2024 23:45:00 - 09/05/2024 00:00:00,Spain (ES),Nuclear,5264.0
09/05/2024 00:00:00 - 09/05/2024 00:15:00,Spain (ES),Nuclear,5264.0
09/05/2024 00:15:00 - 09/05/2024 00:30:00,Spain (ES),Nuclear,5260.0
09/05/2024 00:30:00 - 09/05/2024 00:45:00,Spain (ES),Nuclear,5264.0
09/05/2024 00:45:00 - 09/05/2024 01:00:00,Spain (ES),Nuclear,5268.0
09/05/2024 01:00:00 - 09/05/2024 01:15:00,Spain (ES),Nuclear,5280.0
09/05/2024 01:15:00 - 09/05/2024 01:30:00,Spain (ES),Nuclear,5288.0
09/05/2024 01:30:00 - 09/05/2024 01:45:00,Spain (ES),Nuclear,5296.0
09/05/2024 01:45:00 - 09/05/2024 02:00:00,Spain (ES),Nuclear,5300.0
09/05/2024 02:00:00 - 09/05/2024 02:15:00,Spain (ES),Nuclear,5308.0
09/05/2024 02:15:00 - 09/05/2024 02:30:00,Spain (ES),Nuclear,5316.0
09/05/2024 02:30:00 - 09/05/2024 02:45:00,Spain (ES),Nuclear,5324.0
09/05/2024 02:45:00 - 09/05/2024 03:00:00,Spain (ES),Nuclear,5332.0
09/05/2024 03:00:00 - 09/05/2024 03:15:00,Spain (ES),Nuclear,5340.0
09/05/2024 03:15:00 - 09/05/2024 03:30:00,Spain (ES),Nuclear,5348.0
09/05/2024 03:30:00 - 09/05/2024 03:45:00,Spain (ES),Nuclear,5352.0
09/05/2024 03:45:00 - 09/05/2024 04:00:00,Spain (ES),Nuclear,5360.0
09/05/2024 04:00:00 - 09/05/2024 04:15:00,Spain (ES),Nuclear,5368.0
09/05/2024 04:15:00 - 09/05/2024 04:30:00,Spain (ES),Nuclear,5376.0
09/05/2024 04:30:00 - 09/05/2024 04:45:00,Spain (ES),Nuclear,5384.0
09/05/2024 04:45:00 - 09/05/2024 05:00:00,Spain (ES),Nuclear,5392.0
09/05/2024 05:00:00 - 09/05/2024 05:15:00,Spain (ES),Nuclear,5400.0
09/05/2024 05:15:00 - 09/05/2024 05:30:00,Spain (ES),Nuclear,5408.0
09/05/2024 05:30:00 - 09/05/2024 05:45:00,Spain (ES),Nuclear,5416.0
09/05/2024 05:45:00 - 09/05/2024 06:00:00,Spain (ES),Nuclear,5420.0
09/05/2024 06:00:00 - 09/05/2024 06:15:00,Spain (ES),Nuclear,5428.0
09/05/2024 06:15:00 - 09/05/2024 06:30:00,Spain (ES),Nuclear,5436.0
09/05/2024 06:30:00 - 09/05/2024 06:45:00,Spain (ES),Nuclear,5444.0
09/05/2024 06:45:00 - 09/05/2024 07:00:00,Spain (ES),Nuclear,5448.0
09/05/2024 07:00:00 - 09/05/2024 07:15:00,Spain (ES),Nuclear,5456.0
09/05/2024 07:15:00 - 09/05/2024 07:30:00,Spain (ES),Nuclear,5452.0
09/05/2024 07:30:00 - 09/05/2024 07:45:00,Spain (ES),Nuclear,5428.0
09/05/2024 07:45:00 - 09/05/2024 08:00:00,Spain (ES),Nuclear,5408.0
09/05/2024 08:00:00 - 09/05/2024 08:15:00,Spain (ES),Nuclear,5388.0
09/05/2024 08:15:00 - 09/05/2024 08:30:00,Spain (ES),Nuclear,5380.0
09/05/2024 08:30:00 - 09/05/2024 08:45:00,Spain (ES),Nuclear,5384.0
09/05/2024 08:45:00 - 09/05/2024 09:00:00,Spain (ES),Nuclear,5388.0
09/05/2024 09:00:00 - 09/05/2024 09:15:00,Spain (ES),Nuclear,5392.0
09/05/2024 09:15:00 - 09/05/2024 09:30:00,Spain (ES),Nuclear,5400.0
09/05/2024 09:30:00 - 09/05/2024 09:45:00,Spain (ES),Nuclear,5412.0
09/05/2024 09:45:00 - 09/05/2024 10:00:00,Spain (ES),Nuclear,5416.0
09/05/2024 10:00:00 - 09/05/2024 10:15:00,Spain (ES),Nuclear,5420.0
09/05/2024 10:15:00 - 09/05/2024 10:30:00,Spain (ES),Nuclear,5420.0
09/05/2024 10:30:00 - 09/05/2024 10:45:00,Spain (ES),Nuclear,5420.0
09/05/2024 10:45:00 - 09/05/2024 11:00:00,Spain (ES),Nuclear,5420.0
09/05/2024 11:00:00 - 09/05/2024 11:15:00,Spain (ES),Nuclear,5420.0
09/05/2024 11:15:00 - 09/05/2024 11:30:00,Spain (ES),Nuclear,5416.0
09/05/2024 11:30:00 - 09/05/2024 11:45:00,Spain (ES),Nuclear,5420.0
09/05/2024 11:45:00 - 09/05/2024 12:00:00,Spain (ES),Nuclear,5416.0
09/05/2024 12:00:00 - 09/05/2024 12:15:00,Spain (ES),Nuclear,5416.0
09/05/2024 12:15:00 - 09/05/2024 12:30:00,Spain (ES),Nuclear,5412.0
09/05/2024 12:30:00 - 09/05/2024 12:45:00,Spain (ES),Nuclear,5412.0
09/05/2024 12:45:00 - 09/05/2024 13:00:00,Spain (ES),Nuclear,5412.0
09/05/2024 13:00:00 - 09/05/2024 13:15:00,Spain (ES),Nuclear,5416.0
09/05/2024 13:15:00 - 09/05/2024 13:30:00,Spain (ES),Nuclear,5416.0
09/05/2024 13:30:00 - 09/05/2024 13:45:00,Spain (ES),Nuclear,5424.0
09/05/2024 13:45:00 - 09/05/2024 14:00:00,Spain (ES),Nuclear,5432.0
09/05/2024 14:00:00 - 09/05/2024 14:15:00,Spain (ES),Nuclear,5440.0
09/05/2024 14:15:00 - 09/05/2024 14:30:00,Spain (ES),Nuclear,5448.0
09/05/2024 14:30:00 - 09/05/2024 14:45:00,Spain (ES),Nuclear,5452.0
09/05/2024 14:45:00 - 09/05/2024 15:00:00,Spain (ES),Nuclear,5460.0
09/05/2024 15:00:00 - 09/05/2024 15:15:00,Spain (ES),Nuclear,5472.0
09/05/2024 15:15:00 - 09/05/2024 15:30:00,Spain (ES),Nuclear,5480.0
09/05/2024 15:30:00 - 09/05/2024 15:45:00,Spain (ES),Nuclear,5484.0
09/05/2024 15:45:00 - 09/05/2024 16:00:00,Spain (ES),Nuclear,5492.0
09/05/2024 16:00:00 - 09/05/2024 16:15:00,Spain (ES),Nuclear,5500.0
09/05/2024 16:15:00 - 09/05/2024 16:30:00,Spain (ES),Nuclear,5508.0
09/05/2024 16:30:00 - 09/05/2024 16:45:00,Spain (ES),Nuclear,5516.0
09/05/2024 16:45:00 - 09/05/2024 17:00:00,Spain (ES),Nuclear,5524.0
09/05/2024 17:00:00 - 09/05/2024 17:15:00,Spain (ES),Nuclear,5528.0
09/05/2024 17:15:00 - 09/05/2024 17:30:00,Spain (ES),Nuclear,5536.0
09/05/2024 17:30:00 - 09/05/2024 17:45:00,Spain (ES),Nuclear,5540.0
09/05/2024 17:45:00 - 09/05/2024 18:00:00,Spain (ES),Nuclear,5540.0
09/05/2024 18:00:00 - 09/05/2024 18:15:00,Spain (ES),Nuclear,5540.0
09/05/2024 18:15:00 - 09/05/2024 18:30:00,Spain (ES),Nuclear,5540.0
09/05/2024 18:30:00 - 09/05/2024 18:45:00,Spain (ES),Nuclear,5540.0
09/05/2024 18:45:00 - 09/05/2024 19:00:00,Spain (ES),Nuclear,5536.0
09/05/2024 19:00:00 - 09/05/2024 19:15:00,Spain (ES),Nuclear,5536.0
09/05/2024 19:15:00 - 09/05/2024 19:30:00,Spain (ES),Nuclear,5536.0
09/05/2024 19:30:00 - 09/05/2024 19:45:00,Spain (ES),Nuclear,5536.0
09/05/2024 19:45:00 - 09/05/2024 20:00:00,Spain (ES),Nuclear,5532.0
09/05/2024 20:00:00 - 09/05/2024 20:15:00,Spain (ES),Nuclear,5532.0
09/05/2024 20:15:00 - 09/05/2024 20:30:00,Spain (ES),Nuclear,5532.0
09/05/2024 20:30:00 - 09/05/2024 20:45:00,Spain (ES),Nuclear,5528.0
09/05/2024 20:45:00 - 09/05/2024 21:00:00,Spain (ES),Nuclear,5524.0
09/05/2024 21:00:00 - 09/05/2024 21:15:00,Spain (ES),Nuclear,5520.0
09/05/2024 21:15:00 - 09/05/2024 21:30:00,Spain (ES),Nuclear,5520.0
09/05/2024 21:30:00 - 09/05/2024 21:45:00,Spain (ES),Nuclear,5520.0
09/05/2024 21:45:00 - 09/05/2024 22:00:00,Spain (ES),Nuclear,5524.0
09/05/2024 22:00:00 - 09/05/2024 22:15:00,Spain (ES),Nuclear,5524.0
09/05/2024 22:15:00 - 09/05/2024 22:30:00,Spain (ES),Nuclear,5524.0
09/05/2024 22:30:00 - 09/05/2024 22:45:00,Spain (ES),Nuclear,5524.0
09/05/2024 22:45:00 - 09/05/2024 23:00:00,Spain (ES),Nuclear,5524.0
09/05/2024 23:00:00 - 09/05/2024 23:15:00,Spain (ES),Nuclear,5528.0
09/05/2024 23:15:00 - 09/05/2024 23:30:00,Spain (ES),Nuclear,5524.0
09/05/2024 23:30:00 - 09/05/2024 23:45:00,Spain (ES),Nuclear,5524.0
09/05/2024 23:45:00 - 10/05/2024 00:00:00,Spain (ES),Nuclear,5524.0
10/05/2024 00:00:00 - 10/05/2024 00:15:00,Spain (ES),Nuclear,5524.0
10/05/2024 00:15:00 - 10/05/2024 00:30:00,Spain (ES),Nuclear,5524.0
10/05/2024 00:30:00 - 10/05/2024 00:45:00,Spain (ES),Nuclear,5524.0
10/05/2024 00:45:00 - 10/05/2024 01:00:00,Spain (ES),Nuclear,5524.0
10/05/2024 01:00:00 - 10/05/2024 01:15:00,Spain (ES),Nuclear,5528.0
10/05/2024 01:15:00 - 10/05/2024 01:30:00,Spain (ES),Nuclear,5524.0
10/05/2024 01:30:00 - 10/05/2024 01:45:00,Spain (ES),Nuclear,5524.0
10/05/2024 01:45:00 - 10/05/2024 02:00:00,Spain (ES),Nuclear,5520.0
10/05/2024 02:00:00 - 10/05/2024 02:15:00,Spain (ES),Nuclear,5520.0
10/05/2024 02:15:00 - 10/05/2024 02:30:00,Spain (ES),Nuclear,5520.0
10/05/2024 02:30:00 - 10/05/2024 02:45:00,Spain (ES),Nuclear,5516.0
10/05/2024 02:45:00 - 10/05/2024 03:00:00,Spain (ES),Nuclear,5512.0
10/05/2024 03:00:00 - 10/05/2024 03:15:00,Spain (ES),Nuclear,5508.0
10/05/2024 03:15:00 - 10/05/2024 03:30:00,Spain (ES),Nuclear,5504.0
10/05/2024 03:30:00 - 10/05/2024 03:45:00,Spain (ES),Nuclear,5500.0
10/05/2024 03:45:00 - 10/05/2024 04:00:00,Spain (ES),Nuclear,5500.0
10/05/2024 04:00:00 - 10/05/2024 04:15:00,Spain (ES),Nuclear,5500.0
10/05/2024 04:15:00 - 10/05/2024 04:30:00,Spain (ES),Nuclear,5500.0
10/05/2024 04:30:00 - 10/05/2024 04:45:00,Spain (ES),Nuclear,5500.0
10/05/2024 04:45:00 - 10/05/2024 05:00:00,Spain (ES),Nuclear,5500.0
10/05/2024 05:00:00 - 10/05/2024 05:15:00,Spain (ES),Nuclear,5500.0
10/05/2024 05:15:00 - 10/05/2024 05:30:00,Spain (ES),Nuclear,5504.0
10/05/2024 05:30:00 - 10/05/2024 05:45:00,Spain (ES),Nuclear,5500.0
10/05/2024 05:45:00 - 10/05/2024 06:00:00,Spain (ES),Nuclear,5500.0
10/05/2024 06:00:00 - 10/05/2024 06:15:00,Spain (ES),Nuclear,5504.0
10/05/2024 06:15:00 - 10/05/2024 06:30:00,Spain (ES),Nuclear,5504.0
10/05/2024 06:30:00 - 10/05/2024 06:45:00,Spain (ES),Nuclear,5504.0
10/05/2024 06:45:00 - 10/05/2024 07:00:00,Spain (ES),Nuclear,5504.0
10/05/2024 07:00:00 - 10/05/2024 07:15:00,Spain (ES),Nuclear,5504.0
10/05/2024 07:15:00 - 10/05/2024 07:30:00,Spain (ES),Nuclear,5504.0
10/05/2024 07:30:00 - 10/05/2024 07:45:00,Spain (ES),Nuclear,5504.0
10/05/2024 07:45:00 - 10/05/2024 08:00:00,Spain (ES),Nuclear,5504.0
10/05/2024 08:00:00 - 10/05/2024 08:15:00,Spain (ES),Nuclear,5504.0
10/05/2024 08:15:00 - 10/05/2024 08:30:00,Spain (ES),Nuclear,5496.0
10/05/2024 08:30:00 - 10/05/2024 08:45:00,Spain (ES),Nuclear,5492.0
10/05/2024 08:45:00 - 10/05/2024 09:00:00,Spain (ES),Nuclear,5488.0
10/05/2024 09:00:00 - 10/05/2024 09:15:00,Spain (ES),Nuclear,5488.0
10/05/2024 09:15:00 - 10/05/2024 09:30:00,Spain (ES),Nuclear,5488.0
10/05/2024 09:30:00 - 10/05/2024 09:45:00,Spain (ES),Nuclear,5488.0
10/05/2024 09:45:00 - 10/05/2024 10:00:00,Spain (ES),Nuclear,5488.0
10/05/2024 10:00:00 - 10/05/2024 10:15:00,Spain (ES),Nuclear,5488.0
10/05/2024 10:15:00 - 10/05/2024 10:30:00,Spain (ES),Nuclear,5484.0
10/05/2024 10:30:00 - 10/05/2024 10:45:00,Spain (ES),Nuclear,5500.0
10/05/2024 10:45:00 - 10/05/2024 11:00:00,Spain (ES),Nuclear,5524.0
10/05/2024 11:00:00 - 10/05/2024 11:15:00,Spain (ES),Nuclear,5524.0
10/05/2024 11:15:00 - 10/05/2024 11:30:00,Spain (ES),Nuclear,5524.0
10/05/2024 11:30:00 - 10/05/2024 11:45:00,Spain (ES),Nuclear,5536.0
10/05/2024 11:45:00 - 10/05/2024 12:00:00,Spain (ES),Nuclear,5540.0
10/05/2024 12:00:00 - 10/05/2024 12:15:00,Spain (ES),Nuclear,5548.0
10/05/2024 12:15:00 - 10/05/2024 12:30:00,Spain (ES),Nuclear,5548.0
10/05/2024 12:30:00 - 10/05/2024 12:45:00,Spain (ES),Nuclear,5552.0
10/05/2024 12:45:00 - 10/05/2024 13:00:00,Spain (ES),Nuclear,5552.0
10/05/2024 13:00:00 - 10/05/2024 13:15:00,Spain (ES),Nuclear,5552.0
10/05/2024 13:15:00 - 10/05/2024 13:30:00,Spain (ES),Nuclear,5552.0
10/05/2024 13:30:00 - 10/05/2024 13:45:00,Spain (ES),Nuclear,5552.0
10/05/2024 13:45:00 - 10/05/2024 14:00:00,Spain (ES),Nuclear,5552.0
10/05/2024 14:00:00 - 10/05/2024 14:15:00,Spain (ES),Nuclear,5552.0
10/05/2024 14:15:00 - 10/05/2024 14:30:00,Spain (ES),Nuclear,5552.0
10/05/2024 14:30:00 - 10/05/2024 14:45:00,Spain (ES),Nuclear,5548.0
10/05/2024 14:45:00 - 10/05/2024 15:00:00,Spain (ES),Nuclear,5548.0
10/05/2024 15:00:00 - 10/05/2024 15:15:00,Spain (ES),Nuclear,5548.0
10/05/2024 15:15:00 - 10/05/2024 15:30:00,Spain (ES),Nuclear,5548.0
10/05/2024 15:30:00 - 10/05/2024 15:45:00,Spain (ES),Nuclear,5548.0
10/05/2024 15:45:00 - 10/05/2024 16:00:00,Spain (ES),Nuclear,5552.0
10/05/2024 16:00:00 - 10/05/2024 16:15:00,Spain (ES),Nuclear,5548.0
10/05/2024 16:15:00 - 10/05/2024 16:30:00,Spain (ES),Nuclear,5548.0
10/05/2024 16:30:00 - 10/05/2024 16:45:00,Spain (ES),Nuclear,5552.0
10/05/2024 16:45:00 - 10/05/2024 17:00:00,Spain (ES),Nuclear,5548.0
10/05/2024 17:00:00 - 10/05/2024 17:15:00,Spain (ES),Nuclear,5548.0
10/05/2024 17:15:00 - 10/05/2024 17:30:00,Spain (ES),Nuclear,5548.0
10/05/2024 17:30:00 - 10/05/2024 17:45:00,Spain (ES),Nuclear,5548.0
10/05/2024 17:45:00 - 10/05/2024 18:00:00,Spain (ES),Nuclear,5548.0
10/05/2024 18:00:00 - 10/05/2024 18:15:00,Spain (ES),Nuclear,5548.0
10/05/2024 18:15:00 - 10/05/2024 18:30:00,Spain (ES),Nuclear,5552.0
10/05/2024 18:30:00 - 10/05/2024 18:45:00,Spain (ES),Nuclear,5548.0
10/05/2024 18:45:00 - 10/05/2024 19:00:00,Spain (ES),Nuclear,5548.0
10/05/2024 19:00:00 - 10/05/2024 19:15:00,Spain (ES),Nuclear,5552.0
10/05/2024 19:15:00 - 10/05/2024 19:30:00,Spain (ES),Nuclear,5552.0
10/05/2024 19:30:00 - 10/05/2024 19:45:00,Spain (ES),Nuclear,5548.0
10/05/2024 19:45:00 - 10/05/2024 20:00:00,Spain (ES),Nuclear,5548.0
10/05/2024 20:00:00 - 10/05/2024 20:15:00,Spain (ES),Nuclear,5552.0
10/05/2024 20:15:00 - 10/05/2024 20:30:00,Spain (ES),Nuclear,5556.0
10/05/2024 20:30:00 - 10/05/2024 20:45:00,Spain (ES),Nuclear,5552.0
10/05/2024 20:45:00 - 10/05/2024 21:00:00,Spain (ES),Nuclear,5552.0
10/05/2024 21:00:00 - 10/05/2024 21:15:00,Spain (ES),Nuclear,5548.0
10/05/2024 21:15:00 - 10/05/2024 21:30:00,Spain (ES),Nuclear,5544.0
10/05/2024 21:30:00 - 10/05/2024 21:45:00,Spain (ES),Nuclear,5540.0
10/05/2024 21:45:00 - 10/05/2024 22:00:00,Spain (ES),Nuclear,5540.0
10/05/2024 22:00:00 - 10/05/2024 22:15:00,Spain (ES),Nuclear,5540.0
10/05/2024 22:15:00 - 10/05/2024 22:30:00,Spain (ES),Nuclear,5540.0
10/05/2024 22:30:00 - 10/05/2024 22:45:00,Spain (ES),Nuclear,5544.0
10/05/2024 22:45:00 - 10/05/2024 23:00:00,Spain (ES),Nuclear,5540.0
10/05/2024 23:00:00 - 10/05/2024 23:15:00,Spain (ES),Nuclear,5544.0
10/05/2024 23:15:00 - 10/05/2024 23:30:00,Spain (ES),Nuclear,5544.0
10/05/2024 23:30:00 - 10/05/2024 23:45:00,Spain (ES),Nuclear,5552.0
10/05/2024 23:45:00 - 11/05/2024 00:00:00,Spain (ES),Nuclear,5552.0
11/05/2024 00:00:00 - 11/05/2024 00:15:00,Spain (ES),Nuclear,5552.0
11/05/2024 00:15:00 - 11/05/2024 00:30:00,Spain (ES),Nuclear,5548.0
11/05/2024 00:30:00 - 11/05/2024 00:45:00,Spain (ES),Nuclear,5548.0
11/05/2024 00:45:00 - 11/05/2024 01:00:00,Spain (ES),Nuclear,5548.0
11/05/2024 01:00:00 - 11/05/2024 01:15:00,Spain (ES),Nuclear,5552.0
11/05/2024 01:15:00 - 11/05/2024 01:30:00,Spain (ES),Nuclear,5552.0
11/05/2024 01:30:00 - 11/05/2024 01:45:00,Spain (ES),Nuclear,5556.0
11/05/2024 01:45:00 - 11/05/2024 02:00:00,Spain (ES),Nuclear,5560.0
11/05/2024 02:00:00 - 11/05/2024 02:15:00,Spain (ES),Nuclear,5564.0
11/05/2024 02:15:00 - 11/05/2024 02:30:00,Spain (ES),Nuclear,5484.0
11/05/2024 02:30:00 - 11/05/2024 02:45:00,Spain (ES),Nuclear,5368.0
11/05/2024 02:45:00 - 11/05/2024 03:00:00,Spain (ES),Nuclear,5260.0
11/05/2024 03:00:00 - 11/05/2024 03:15:00,Spain (ES),Nuclear,5200.0
11/05/2024 03:15:00 - 11/05/2024 03:30:00,Spain (ES),Nuclear,5156.0
11/05/2024 03:30:00 - 11/05/2024 03:45:00,Spain (ES),Nuclear,5112.0
11/05/2024 03:45:00 - 11/05/2024 04:00:00,Spain (ES),Nuclear,5064.0
11/05/2024 04:00:00 - 11/05/2024 04:15:00,Spain (ES),Nuclear,5040.0
11/05/2024 04:15:00 - 11/05/2024 04:30:00,Spain (ES),Nuclear,5040.0
11/05/2024 04:30:00 - 11/05/2024 04:45:00,Spain (ES),Nuclear,5052.0
11/05/2024 04:45:00 - 11/05/2024 05:00:00,Spain (ES),Nuclear,5052.0
11/05/2024 05:00:00 - 11/05/2024 05:15:00,Spain (ES),Nuclear,5056.0
